연도,월,시도,최고기온,평균기온,평균습도,월강수합계,기온일교차,시도_매핑,변압기화재건수
2020,7,제주,30.1,23.967741935483872,90.93548387096774,340.4,4.467741935483871,,0
2020,7,충남,31.4,22.483870967741936,84.03225806451613,319.7,7.0838709677419365,,0
2020,7,충북,31.7,23.26451612903226,82.61290322580645,346.2,6.909677419354838,,0
2020,8,강원,32.2,25.432258064516127,88.0,663.9,5.822580645161291,,0
2020,8,경기,32.2,25.325806451612905,89.29032258064517,688.3,5.7225806451612895,,0
2020,8,경남,34.3,26.92258064516129,89.12903225806451,225.6,4.890322580645161,,0
2020,8,경북,32.3,25.85483870967742,84.96774193548387,365.4,6.32258064516129,,0
2020,8,광주,32.4,26.903225806451612,86.90322580645162,383.0,5.967741935483871,,0
2020,8,대구,34.0,27.241935483870968,85.87096774193549,322.6,6.667741935483871,,0
2020,8,대전,32.8,26.206451612903226,85.70967741935483,346.4,6.077419354838709,,0
2020,8,부산,32.0,26.63225806451613,89.29032258064517,222.8,4.096774193548388,,0
2020,8,서울,32.2,25.361290322580647,88.74193548387096,548.0,5.245161290322581,,0
2020,8,세종,33.2,26.532258064516128,85.3225806451613,365.6,6.145161290322581,,0
2020,8,울산,34.2,27.093548387096774,84.48387096774194,188.6,6.251612903225806,,0
2020,8,인천,32.2,25.34193548387097,90.38709677419355,498.9,4.370967741935484,,0
2020,8,전남,31.5,26.951612903225808,88.61290322580645,214.9,3.832258064516129,,0
2020,8,전북,33.0,27.048387096774192,85.45161290322581,483.8,6.103225806451613,,0
2020,8,제주,34.2,28.258064516129032,84.25806451612904,226.7,4.812903225806452,,0
2020,8,충남,32.5,25.91290322580645,86.61290322580645,443.09999999999997,5.961290322580646,,0
2020,8,충북,33.1,26.53548387096774,86.16129032258064,437.2,6.106451612903226,충북,1
2020,9,강원,27.9,19.21333333333333,80.4,202.2,8.036666666666667,,0
2020,9,경기,29.1,19.58,78.83333333333333,189.29999999999998,7.583333333333333,,0
2020,9,경남,29.9,21.216666666666665,80.53333333333333,267.6,6.13,,0
2020,9,경북,27.2,19.453333333333333,79.0,204.0,7.156666666666667,,0
2020,9,광주,31.1,20.58,83.1,220.9,7.986666666666666,,0
2020,9,대구,28.5,20.470000000000002,82.66666666666667,227.4,7.6899999999999995,,0
2020,9,대전,29.5,19.813333333333333,79.66666666666667,171.0,7.543333333333334,,0
2020,9,부산,28.6,21.233333333333334,80.36666666666666,230.6,5.46,부산,1
2020,9,서울,28.0,19.566666666666666,79.13333333333334,215.6,7.31,,0
2020,9,세종,30.2,20.186666666666667,78.73333333333333,173.29999999999998,8.0,,0
2020,9,울산,28.7,20.5,81.7,272.1,6.393333333333333,울산,2
2020,9,인천,28.8,20.326666666666664,77.36666666666666,198.0,6.193333333333333,,0
2020,9,전남,30.4,21.5,83.93333333333334,279.3,5.17,,0
2020,9,전북,30.9,20.709999999999997,79.86666666666666,198.6,7.923333333333333,,0
2020,9,제주,29.7,22.14333333333333,83.43333333333334,713.9,4.263333333333334,,0
2020,9,충남,29.9,19.796666666666667,78.2,191.4,7.666666666666667,,0
2020,9,충북,30.2,20.103333333333335,79.23333333333333,199.70000000000002,7.983333333333333,,0
2020,10,강원,23.0,12.158064516129032,70.29032258064517,4.800000000000001,11.141935483870967,,0
2020,10,경기,22.8,12.635483870967741,67.64516129032258,6.3,10.03225806451613,,0
2020,10,경남,24.5,15.600000000000001,66.51612903225806,23.5,8.37741935483871,,0
2020,10,경북,23.2,13.19032258064516,67.7741935483871,4.9,9.951612903225806,,0
2020,10,광주,24.6,14.274193548387096,68.80645161290323,19.4,10.383870967741935,,0
2020,10,대구,25.2,14.516129032258064,67.87096774193549,17.099999999999998,10.02258064516129,,0
2020,10,대전,22.8,13.09032258064516,67.19354838709677,11.200000000000001,10.14516129032258,,0
2020,10,부산,24.0,15.66451612903226,67.87096774193549,29.3,8.17741935483871,,0
2020,10,서울,22.5,12.574193548387097,68.19354838709677,11.700000000000001,10.112903225806452,서울,1
2020,10,세종,23.3,13.109677419354838,69.38709677419355,11.7,10.596774193548388,,0
2020,10,울산,24.8,14.741935483870968,68.6774193548387,25.8,9.025806451612903,,0
2020,10,인천,22.4,13.525806451612903,65.83870967741936,8.6,8.406451612903227,,0
2020,10,전남,23.2,15.587096774193547,69.58064516129032,16.0,6.890322580645161,,0
2020,10,전북,24.4,14.05483870967742,68.74193548387096,10.8,10.048387096774194,,0
2020,10,제주,23.9,16.990322580645163,75.70967741935483,58.800000000000004,4.425806451612903,,0
2020,10,충남,23.2,12.816129032258065,67.90322580645162,26.4,9.719354838709679,,0
2020,10,충북,23.4,12.996774193548386,69.41935483870968,12.6,10.59032258064516,,0
2020,11,강원,19.7,6.1899999999999995,69.16666666666667,48.699999999999996,10.073333333333332,강원,1
2020,11,경기,19.2,6.3533333333333335,69.86666666666666,50.1,9.083333333333334,경기,1
2020,11,경남,21.2,10.343333333333334,62.266666666666666,43.400000000000006,8.56,,0
2020,11,경북,21.0,7.6,64.63333333333334,27.9,9.723333333333333,,0
2020,11,광주,22.7,9.520000000000001,67.53333333333333,50.5,9.5,,0
2020,11,대구,22.3,9.036666666666665,63.46666666666667,21.900000000000002,10.016666666666667,,0
2020,11,대전,21.5,7.6433333333333335,66.8,52.9,9.453333333333331,,0
2020,11,부산,20.8,10.25,64.0,44.9,8.6,,0
2020,11,서울,19.1,6.236666666666666,69.56666666666666,66.1,9.376666666666667,,0
2020,11,세종,21.1,7.636666666666667,68.4,37.7,9.513333333333332,,0
2020,11,울산,21.8,9.386666666666667,63.5,26.6,10.473333333333333,,0
2020,11,인천,18.9,7.246666666666667,67.96666666666667,60.2,7.9399999999999995,,0
2020,11,전남,22.0,10.97,69.86666666666666,43.800000000000004,6.6466666666666665,,0
2020,11,전북,22.3,8.943333333333333,67.7,58.9,9.143333333333334,,0
2020,11,제주,23.7,12.903333333333334,77.13333333333334,51.4,5.493333333333334,,0
2020,11,충남,20.1,7.1433333333333335,68.1,37.5,8.633333333333333,,0
2020,11,충북,21.5,7.430000000000001,68.1,48.4,9.639999999999999,,0
2020,12,강원,9.1,-1.896774193548387,58.483870967741936,4.1,8.303225806451612,,0
2020,12,경기,9.1,-1.729032258064516,60.774193548387096,4.9,8.393548387096773,,0
2020,12,경남,12.5,2.3483870967741933,53.25806451612903,10.1,8.748387096774193,,0
2020,12,경북,9.9,-0.9322580645161291,57.41935483870968,2.5,8.616129032258065,,0
2020,12,광주,12.3,1.6225806451612903,65.12903225806451,18.3,9.693548387096774,,0
2020,12,대구,11.5,0.6677419354838711,56.354838709677416,4.2,9.754838709677419,,0
2020,12,대전,10.4,-0.5516129032258065,63.225806451612904,3.4,8.761290322580646,,0
2020,12,부산,13.1,2.1548387096774193,54.32258064516129,12.5,9.193548387096774,,0
2020,12,서울,9.2,-2.167741935483871,60.58064516129032,2.6999999999999997,8.364516129032259,,0
2020,12,세종,10.9,-0.5064516129032258,63.58064516129032,6.5,9.141935483870967,,0
2020,12,울산,14.6,1.3451612903225807,52.87096774193548,6.5,10.638709677419355,,0
2020,12,인천,9.0,-0.8161290322580645,59.903225806451616,6.9,7.377419354838709,,0
2020,12,전남,12.3,3.47741935483871,67.41935483870968,23.5,7.087096774193548,,0
2020,12,전북,11.5,1.0258064516129033,65.12903225806451,6.0,8.658064516129032,,0
2020,12,제주,13.9,6.435483870967742,75.29032258064517,72.89999999999999,5.064516129032258,,0
2020,12,충남,9.4,-1.0903225806451613,64.38709677419355,8.3,8.161290322580646,,0
2020,12,충북,10.1,-0.7096774193548387,61.96774193548387,4.5,8.658064516129032,,0
2021,1,강원,13.0,-3.641935483870968,52.774193548387096,13.1,10.083870967741936,,0
2021,1,경기,11.4,-3.361290322580645,55.806451612903224,17.2,9.52258064516129,,0
2021,1,경남,14.5,1.5290322580645161,57.645161290322584,24.9,9.077419354838709,,0
2021,1,경북,10.6,-2.1870967741935483,54.516129032258064,8.3,9.412903225806453,,0
2021,1,광주,15.1,0.2451612903225806,71.2258064516129,33.2,9.85483870967742,광주,1
2021,1,대구,14.7,-0.4,58.096774193548384,16.5,9.674193548387098,,0
